locationType,worldX,worldY,locationID,region,climate
Farm,431,422,43110142251,Antiphyllos,8
Farm,592,479,5926547958,Dak'fron,9
Farm,299,180,2991818010,Daggerfall,1
Farm,899,69,899676972,Wrothgarian Mountains,4
Farm,463,425,4638142551,Antiphyllos,8
Farm,395,85,395058560,Daenia,1
Farm,204,59,2046459114,Northmoor,1
Farm,507,410,5070141009,Alik'r Desert,8
Farm,664,302,6644230277,Lainlyn,4
Farm,610,46,610774663,Kambria,1
Farm,387,115,38710611568,Daenia,1
Farm,640,304,6406430470,Dragontail Mountains,4
Farm,555,70,5557370123,Dwynnen,1
Farm,330,475,33072475120,Alik'r Desert,8
Farm,861,248,8615524899,Wayrest,1
Farm,798,89,798818995,Wrothgarian Mountains,4
Farm,552,43,552364344,Dwynnen,1
Farm,880,255,88023255128,Wayrest,1
Farm,354,86,3545286114,Daenia,1
Farm,458,412,4586741260,Ayasofya,8
Farm,409,145,4091714555,Anticlere,1
Farm,421,16,421671699,Ykalon,2
Farm,533,86,533108654,Dwynnen,1
Farm,561,351,5610535170,Tigonus,7
Farm,814,25,814452529,Wrothgarian Mountains,4
Farm,861,212,8616321265,Wayrest,1
Farm,953,223,953125223127,Wayrest,3
Farm,979,354,9797235419,Mournoth,5
Farm,294,149,2947314927,Shalgora,1
Farm,966,230,9666123061,Gavaudon,3
Farm,390,351,390122351114,Sentinel,7
Farm,364,24,3647924101,Ykalon,2
Farm,840,472,84077472125,Dragontail Mountains,4
Farm,542,21,542742119,Dwynnen,1
Farm,427,154,4275115495,Anticlere,1
Farm,374,25,374522596,Ykalon,2
Farm,225,477,2257447797,Alik'r Desert,8
Farm,609,46,609524658,Kambria,1
Farm,348,379,34812437977,Sentinel,7
Farm,375,390,3759339090,Sentinel,7
Farm,582,73,5827873101,Kambria,1
Farm,117,86,117388665,Glenumbra Moors,1
Farm,428,466,4287046688,Bergama,8
Farm,615,321,6157232152,Dragontail Mountains,4
Farm,416,141,41665141123,Anticlere,1
Farm,745,323,7458132377,Totambu,5
Farm,671,302,6717030254,Lainlyn,5
Farm,179,193,1797619373,Daggerfall,1
Farm,496,431,4966043155,Alik'r Desert,8
Farm,298,78,298097872,Ilessan Hills,1
Farm,500,47,500654736,Dwynnen,1
Farm,668,109,6681410958,Koegria,1
Farm,165,63,1651226359,Northmoor,1
Farm,789,339,7899333933,Totambu,5
Farm,293,86,293658668,Ilessan Hills,2
Farm,172,149,1729514964,Daggerfall,3
Farm,863,227,86312722752,Wayrest,1
Farm,355,61,355156176,Daenia,1
Farm,782,54,782675476,Wrothgarian Mountains,4
Farm,966,345,9667234520,Mournoth,5
Farm,410,468,4106746809,Bergama,8
Farm,498,438,4985943836,Alik'r Desert,8
Farm,417,383,4171938304,Sentinel,7
Farm,430,389,43012038964,Sentinel,7
Farm,934,312,9349931281,Mournoth,5
Farm,701,283,7010028352,Lainlyn,5
Farm,151,179,15110417963,Daggerfall,1
Farm,826,187,8263218749,Menevia,1
Farm,635,64,635636444,Kambria,1
Farm,881,150,8816115060,Orsinium Area,3
Farm,210,197,2107319768,Daggerfall,1
Farm,502,107,50210010749,Dwynnen,1
Farm,380,83,380508372,Daenia,1
Farm,304,73,3041287351,Ilessan Hills,1
Farm,923,158,9233515890,Wrothgarian Mountains,4
Farm,178,207,1783720736,Daggerfall,1
Farm,735,84,735918456,Wrothgarian Mountains,4
Farm,392,65,392196572,Daenia,1
Farm,976,94,976529487,Wrothgarian Mountains,4
Farm,985,330,98561330115,Mournoth,5
Farm,287,467,2875846752,Alik'r Desert,8
Farm,712,296,7127029696,Lainlyn,5
Farm,528,128,5286512814,Dwynnen,1
Farm,650,65,650616555,Kambria,1
Farm,632,9,632520960,Wrothgarian Mountains,4
Farm,613,98,613059852,Bhoriane,1
Farm,747,472,7470847201,Dragontail Mountains,4
Farm,244,31,2441183172,Northmoor,1
Farm,803,313,80310531304,Satakalaam,5
Farm,151,210,15105210124,Daggerfall,1
Farm,227,49,227974952,Northmoor,1
Farm,471,398,47111139864,Ayasofya,8
Farm,915,385,91512238569,Totambu,5
Farm,787,335,7877733506,Totambu,5
Farm,453,9,453720967,Phrygias,2
Farm,109,143,1097814337,Tulune,1
Farm,465,155,4656715573,Anticlere,1
Farm,426,378,42612737858,Sentinel,7
Farm,307,411,30712841155,Myrkwasa,7
Farm,848,153,848122153123,Menevia,3
Farm,712,455,7126145587,Dragontail Mountains,4
Farm,318,170,3188717081,Shalgora,1
Farm,404,404,4046140470,Sentinel,8
Farm,249,429,2495142927,Pothago,7
Farm,696,326,6965532695,Kozanset,5
Farm,102,127,1025412726,Tulune,1
Farm,805,208,8055620873,Menevia,1
Farm,749,354,7498135441,Totambu,5
Farm,566,375,566102375120,Tigonus,7
Farm,482,60,482636047,Urvaius,1
Farm,465,147,4655414751,Anticlere,1
Farm,137,176,1377617668,Daggerfall,1
Farm,228,216,2284421663,Daggerfall,1
Farm,645,323,64512323113,Dragontail Mountains,4
Farm,743,317,7438231754,Kozanset,5
Farm,250,61,250726191,Northmoor,1
Farm,846,169,8465416945,Menevia,1
Farm,579,394,579127394111,Alik'r Desert,8
Farm,401,464,4018646476,Bergama,8
Farm,603,382,6034138274,Tigonus,7
Farm,232,469,2327346919,Kairou,7
Farm,455,140,4557914056,Anticlere,1
Farm,523,375,5234137560,Ayasofya,7
Farm,353,41,353694115,Ykalon,1
Farm,893,370,8930337060,Totambu,5
Farm,216,45,216444535,Northmoor,1
Farm,224,35,224093577,Northmoor,1
Farm,958,444,95810144451,Dragontail Mountains,4
Farm,258,53,258725331,Northmoor,1
Farm,284,132,2848413267,Shalgora,3
Farm,362,13,362561374,Ykalon,2
Farm,239,135,2395513563,Daggerfall,3
Farm,169,211,1695221176,Daggerfall,1
Farm,893,227,8931822773,Wayrest,1
Farm,324,54,324315495,Ykalon,1
Farm,595,374,5957237420,Tigonus,7
Farm,702,493,7023149381,Dak'fron,9
Farm,962,341,9626734172,Mournoth,5
Farm,327,198,3272719890,Shalgora,1
Farm,142,121,14212012160,Glenpoint,3
Farm,237,207,23710520767,Daggerfall,1
Farm,791,292,7911029254,Satakalaam,5
Farm,616,282,6165828272,Dragontail Mountains,4
Farm,296,139,29610913915,Shalgora,3
Farm,370,30,3701830106,Ykalon,2
Farm,511,53,511705399,Dwynnen,1
Farm,275,212,2752821260,Daggerfall,1
Farm,836,168,83659168108,Menevia,1
Farm,967,267,9676426763,Wayrest,1
Farm,198,86,198648658,Glenpoint,3
Farm,189,491,1895949165,Abibon-gora,7
Farm,350,409,3507640969,Sentinel,7
Farm,597,5,597650556,Phrygias,4
Farm,648,464,6482246412,Dak'fron,9
Farm,613,374,6131737465,Dragontail Mountains,4
Farm,181,183,1815418361,Daggerfall,1
Farm,293,461,2935246199,Alik'r Desert,8
Farm,549,77,549687773,Dwynnen,1
Farm,951,150,9516115055,Wrothgarian Mountains,4
Farm,838,198,838111198115,Menevia,1
Farm,986,471,9866847169,Dragontail Mountains,4
Farm,921,383,9214238373,Totambu,5
Farm,955,148,9552714833,Wrothgarian Mountains,4
Farm,930,207,9304620728,Wayrest,3
Farm,705,342,7056934258,Kozanset,5
Farm,708,128,7086412856,Alcaire,1
Farm,382,114,3825511435,Daenia,1
Farm,774,489,7744648956,Dragontail Mountains,4
Farm,693,291,6935629187,Lainlyn,5
Farm,803,155,8039315558,Menevia,3
Farm,280,59,280175972,Ilessan Hills,1
Farm,428,376,42854376128,Sentinel,7
Farm,641,340,64154340122,Dragontail Mountains,4
Farm,358,140,3580314065,Anticlere,1
Farm,398,66,3981256610,Daenia,1
Farm,873,153,87310815355,Orsinium Area,3
Farm,987,136,98769136113,Wrothgarian Mountains,4
Farm,495,153,4957015373,Anticlere,1
Farm,666,311,666102311115,Dragontail Mountains,4
Farm,401,429,4015942956,Alik'r Desert,8
Farm,242,33,242653352,Northmoor,1
Farm,456,50,456775054,Urvaius,1
Farm,573,129,57373129115,Bhoriane,1
Farm,736,135,7364513554,Alcaire,1
Farm,103,101,1035810160,Glenumbra Moors,1
Farm,615,10,6151710124,Wrothgarian Mountains,4
Farm,442,153,4426515301,Anticlere,1
Farm,408,416,4087641667,Sentinel,8
Farm,336,69,336086960,Ilessan Hills,1
Farm,866,214,86612021456,Wayrest,1
Farm,903,275,9030527506,Mournoth,5
Farm,854,189,854108189105,Wayrest,1
Farm,866,424,86665424105,Ephesus,4
Farm,209,439,2099743996,Kairou,7
Farm,567,96,567659672,Kambria,1
Farm,233,52,2335552114,Northmoor,1
Farm,582,114,5822211414,Bhoriane,1
Farm,544,425,5447842554,Alik'r Desert,8
Farm,452,160,4525816038,Anticlere,1
Farm,517,38,517583852,Dwynnen,1
Farm,618,472,6185847213,Dak'fron,9
Farm,773,285,7739128569,Satakalaam,5
Farm,410,393,4103539336,Sentinel,7
Farm,756,456,7565645651,Dragontail Mountains,4
Farm,82,157,82119157122,Tulune,1
Farm,414,28,414782881,Ykalon,1
Farm,479,6,479930674,Phrygias,2
Farm,952,294,9524529461,Mournoth,5
Farm,459,68,4595568104,Urvaius,1
Farm,900,339,9006133993,Totambu,5
Farm,531,94,531739412,Dwynnen,1
Farm,630,382,6309138229,Dragontail Mountains,4
Farm,277,17,277401765,Ykalon,2
Farm,643,447,6434244797,Dak'fron,9
Farm,249,91,2495591125,Ilessan Hills,3
Farm,323,145,32311414576,Shalgora,1
Farm,817,470,8178647070,Dragontail Mountains,4
Farm,246,198,24614198105,Daggerfall,1
Farm,403,161,4031316169,Anticlere,1
Farm,407,107,4072810777,Urvaius,1
Farm,938,383,938118383111,Mournoth,5
Farm,174,49,174734954,Northmoor,1
Farm,387,75,387737540,Daenia,1
Farm,926,380,92611038024,Totambu,5
Farm,225,18,225861870,Northmoor,1
Farm,421,374,4219537470,Sentinel,7
Farm,934,7,934640735,Wrothgarian Mountains,4
Farm,985,244,98517244118,Wayrest,1
Farm,478,85,478928558,Urvaius,1
Farm,949,323,9495132352,Mournoth,5
Farm,988,231,98860231105,Gavaudon,3
Farm,822,130,8225413032,Wrothgarian Mountains,4
Farm,891,480,8915448072,Dragontail Mountains,4
Farm,98,68,98086808,Glenumbra Moors,1
Farm,370,14,370411436,Ykalon,2
Farm,147,39,147553968,Northmoor,1
Farm,309,398,3096439827,Myrkwasa,7
Farm,974,216,97411121659,Gavaudon,3
Farm,876,199,8767219977,Wayrest,1
Farm,436,66,436866638,Urvaius,1
Farm,270,27,270542720,Northmoor,1
Farm,908,356,90865356109,Totambu,5
Farm,679,287,6796428752,Lainlyn,5
Farm,364,130,36422130111,Anticlere,1
Farm,923,203,9236820310,Wayrest,3
Farm,343,4,343580451,Ykalon,2
Farm,164,171,1649517161,Daggerfall,1
Farm,196,118,1969311873,Glenpoint,3
Farm,810,85,810598510,Wrothgarian Mountains,4
Farm,576,131,5763613164,Bhoriane,1
Farm,903,208,9036320858,Wayrest,1
Farm,796,446,7969244651,Dragontail Mountains,4
Farm,250,174,2505417454,Daggerfall,1
Farm,856,283,8569328365,Satakalaam,5
Farm,911,332,91110233252,Totambu,5
Farm,459,65,459726504,Urvaius,1
Farm,869,248,8697224873,Wayrest,1
Farm,501,76,501057670,Dwynnen,1
Farm,235,181,2356018168,Daggerfall,1
Farm,572,15,572861561,Phrygias,1
Farm,923,188,9236418867,Wrothgarian Mountains,4
Farm,288,496,2888249660,Alik'r Desert,8
Farm,408,179,4089517965,Anticlere,1
Farm,703,80,703588061,Koegria,4
Farm,894,193,8947219388,Wayrest,1
Farm,955,229,9552622937,Wayrest,1
Farm,916,336,9167333699,Totambu,5
Farm,911,13,911511372,Wrothgarian Mountains,4
Farm,754,113,7546811363,Wrothgarian Mountains,4
Farm,919,33,9195433123,Wrothgarian Mountains,4
Farm,232,156,2324515663,Daggerfall,3
Farm,972,340,97212534023,Mournoth,5
Farm,185,74,185687472,Glenpoint,3
Farm,894,143,8945614312,Wrothgarian Mountains,4
Farm,967,289,96717289119,Mournoth,5
Farm,563,369,5631336964,Tigonus,7
Farm,325,118,32511811867,Shalgora,1
Farm,957,346,9576034656,Mournoth,5
Farm,884,338,8844733861,Totambu,5
Farm,708,109,70863109115,Alcaire,1
Farm,415,140,4152614060,Anticlere,1
Farm,770,394,7707339403,Dragontail Mountains,4
Farm,927,160,92712160125,Wrothgarian Mountains,4
Farm,920,298,9206529838,Mournoth,5
Farm,180,158,1806515893,Daggerfall,3
Farm,837,158,83710815872,Menevia,3
Farm,711,89,7117089119,Alcaire,4
Farm,459,143,4596914360,Anticlere,1
Farm,566,19,566901935,Dwynnen,1
Farm,443,138,4435113865,Anticlere,1
Farm,893,316,8936331665,Mournoth,5
Farm,840,453,84069453101,Ephesus,4
Farm,112,86,112138655,Glenumbra Moors,1
Farm,269,74,2691007460,Ilessan Hills,1
Farm,350,437,3507643752,Alik'r Desert,8
Farm,617,408,6177240867,Alik'r Desert,8
Farm,268,191,2687719150,Daggerfall,1
Farm,703,301,7035230152,Lainlyn,5
Farm,687,416,6871341655,Dragontail Mountains,4
Farm,340,45,340014506,Ykalon,1
Farm,547,121,54712312109,Bhoriane,1
Farm,792,453,7929045358,Dragontail Mountains,4
Farm,432,147,43212714768,Anticlere,1
Farm,486,144,4868214452,Anticlere,1
Farm,452,158,4526115865,Anticlere,1
Farm,726,424,7268842442,Dragontail Mountains,4
Farm,319,419,3197641952,Myrkwasa,7
Farm,309,9,309410970,Ykalon,2
Farm,872,442,8724044259,Ephesus,4
Farm,393,345,3931034505,Sentinel,7
Farm,194,207,1944520736,Daggerfall,1
Farm,851,454,8518345473,Ephesus,4
Farm,731,493,73111849374,Dak'fron,9
Farm,377,367,37711136704,Sentinel,7
Farm,569,15,5691091559,Phrygias,1
Farm,919,50,919425058,Wrothgarian Mountains,4
Farm,298,421,2986942192,Myrkwasa,7
Farm,885,32,885763268,Wrothgarian Mountains,4
Farm,913,325,91361325100,Mournoth,5
Farm,927,149,92712214970,Wrothgarian Mountains,4
Farm,318,385,31872385105,Sentinel,7
Farm,522,52,522525277,Dwynnen,1
Farm,854,204,8541920473,Wayrest,1
Farm,387,98,387819864,Daenia,1
Farm,474,446,4740844663,Antiphyllos,8
Farm,406,29,4067229110,Ykalon,2
Farm,652,194,6523719442,Isle of Balfiera,1
Farm,891,470,8916447033,Ephesus,4
Farm,830,60,830556083,Wrothgarian Mountains,4
Farm,411,384,41112038461,Sentinel,7
Farm,217,218,2174921869,Daggerfall,1
Farm,233,63,233316356,Northmoor,1
Farm,632,305,6322030560,Dragontail Mountains,4
Farm,573,334,5731233460,Tigonus,7
Farm,740,287,7401428705,Lainlyn,5
Farm,344,82,344518272,Ilessan Hills,1
Farm,304,155,3047015567,Shalgora,1
Farm,797,190,7973619073,Menevia,1
Farm,943,154,9432915438,Wrothgarian Mountains,4
Farm,489,88,489208859,Urvaius,1
Farm,107,95,107739529,Glenumbra Moors,1
Farm,560,42,560094209,Dwynnen,1
Farm,432,435,4326543599,Antiphyllos,8
Farm,135,163,13526163108,Daggerfall,1
Farm,502,152,5023215259,Anticlere,1
Farm,468,23,468332359,Phrygias,2
Farm,899,457,89913457111,Ephesus,4
Farm,814,358,81417358125,Totambu,5
Farm,657,61,657746138,Koegria,4
Farm,546,337,54669337127,Tigonus,7
Farm,347,477,3476147731,Alik'r Desert,8
Farm,847,147,8476514776,Menevia,3
Farm,716,56,7161025672,Wrothgarian Mountains,4
Farm,884,249,88476249110,Wayrest,1
Farm,526,75,526997535,Dwynnen,1
Farm,495,79,495687954,Dwynnen,1
Farm,740,281,7405028128,Lainlyn,5
Farm,664,86,664238601,Koegria,1
Farm,555,12,5555912100,Phrygias,1
Farm,979,261,9791226103,Wayrest,1
Farm,626,32,626583270,Wrothgarian Mountains,4
Farm,330,157,3305915773,Shalgora,1
Farm,472,399,4725439969,Ayasofya,8
Farm,652,34,652333459,Wrothgarian Mountains,4
Farm,557,75,557997572,Kambria,1
Farm,576,99,576819963,Kambria,1
Farm,345,465,34526465109,Alik'r Desert,8
Farm,216,161,2166516192,Daggerfall,3
Farm,253,201,2538720142,Daggerfall,1
Farm,214,158,2146715859,Daggerfall,3
Farm,193,36,193093619,Northmoor,1
Farm,154,50,154745041,Northmoor,1
Farm,250,455,2504945568,Alik'r Desert,8
Farm,302,135,30211913558,Shalgora,3
Farm,362,197,3623219768,Anticlere,1
Farm,920,142,9205014269,Wrothgarian Mountains,4
Farm,940,322,9405932265,Mournoth,5
Farm,414,394,41410939467,Sentinel,7
Farm,398,464,3988146454,Alik'r Desert,8
Farm,281,496,28112049663,Alik'r Desert,8
Farm,259,115,2597311556,Ilessan Hills,3
Farm,342,63,342196373,Ilessan Hills,1
Farm,496,30,496593023,Dwynnen,2
Farm,706,9,7061230963,Wrothgarian Mountains,4
Farm,917,31,917923168,Wrothgarian Mountains,4
Farm,134,201,1341420169,Daggerfall,1
Farm,873,212,8734621247,Wayrest,1
Farm,929,220,9297722042,Wayrest,1
Farm,797,430,79776430120,Dragontail Mountains,4
Farm,747,311,7476131126,Lainlyn,5
Farm,719,218,7197721837,Isle of Balfiera,4
Farm,281,110,2815111067,Ilessan Hills,2
Farm,877,51,8771195172,Wrothgarian Mountains,4
Farm,743,392,7432439201,Dragontail Mountains,4
Farm,358,116,3586011664,Daenia,1
Farm,696,7,696650731,Wrothgarian Mountains,4
Farm,428,496,4286849663,Alik'r Desert,8
Farm,121,119,121113119114,Tulune,1
Farm,711,210,7116321067,Isle of Balfiera,4
Farm,599,375,59910137552,Tigonus,7
Farm,773,442,7739244254,Dragontail Mountains,4
Farm,593,25,593172565,Phrygias,4
Farm,835,410,8350141061,Dragontail Mountains,4
Farm,410,144,4102214460,Anticlere,1
Farm,542,349,5425234952,Tigonus,7
Farm,935,348,9358234836,Totambu,5
Farm,696,4,696730496,Wrothgarian Mountains,4
Farm,170,159,1705215984,Daggerfall,3
Farm,444,35,444793567,Ykalon,1
Farm,211,452,2110845218,Kairou,7
Farm,888,145,8885014588,Orsinium Area,4
Farm,868,362,86814362114,Totambu,5
Farm,348,142,34822142110,Anticlere,1
Farm,710,361,7106836165,Dragontail Mountains,4
Farm,396,140,3964914073,Anticlere,1
Farm,457,463,4572746372,Alik'r Desert,8
Farm,313,186,3130318663,Shalgora,1
Farm,290,140,2901514070,Shalgora,3
Farm,884,443,8845244377,Ephesus,4
Farm,581,129,5815612969,Bhoriane,1
Farm,823,195,8237419554,Menevia,1
Farm,905,379,9058737964,Totambu,5
Farm,494,50,494605055,Dwynnen,1
Farm,570,318,5704731846,Tigonus,7
Farm,619,99,619659908,Bhoriane,1
Farm,465,77,465127717,Urvaius,1
Farm,834,421,8346842158,Dragontail Mountains,4
Farm,518,36,518563628,Dwynnen,1
Farm,176,49,176704973,Northmoor,1
Farm,559,330,5591233061,Tigonus,7
Farm,111,181,1116818174,Daggerfall,1
Farm,671,65,671606574,Koegria,4
Farm,694,87,6941278705,Koegria,1
Farm,304,205,3042920574,Daggerfall,1
Farm,504,138,5046313873,Anticlere,1
Farm,171,149,1712914959,Daggerfall,3
Farm,641,6,641590652,Wrothgarian Mountains,4
Farm,926,418,9263141846,Dragontail Mountains,4
Farm,363,497,3633749761,Alik'r Desert,8
Farm,872,386,8727738677,Totambu,5
Farm,986,451,9861945177,Dragontail Mountains,4
Farm,181,474,1813547463,Abibon-gora,7
Farm,129,162,1296916265,Daggerfall,1
Farm,748,283,7485428318,Lainlyn,5
Farm,752,331,7525633172,Totambu,5
Farm,339,187,3393218764,Anticlere,1
Farm,456,125,4568112593,Urvaius,1
Farm,845,309,84512330976,Satakalaam,5
Farm,731,336,7316133655,Kozanset,5
Farm,295,55,295825578,Ilessan Hills,1
Farm,872,317,8721831724,Totambu,5
Farm,439,118,4395911854,Urvaius,1
Farm,261,13,2611151354,Northmoor,1
Farm,90,122,904912255,Tulune,1
Farm,951,397,9517239755,Dragontail Mountains,4
Farm,431,120,4319512087,Anticlere,1
Farm,398,376,3981837674,Sentinel,7
Farm,172,129,1724012969,Glenpoint,3
Farm,353,23,353522342,Ykalon,2
Farm,886,372,88623372106,Totambu,5
Farm,827,370,8276937031,Totambu,5
Farm,753,112,75352112111,Wrothgarian Mountains,4
Farm,305,201,3050120164,Daggerfall,1
Farm,939,233,93910023370,Wayrest,1
Farm,205,179,2055017949,Daggerfall,1
Farm,623,293,6232329324,Dragontail Mountains,4
Farm,325,109,32512310969,Shalgora,2
Farm,107,177,10712717719,Daggerfall,1
Farm,503,473,5038247369,Dak'fron,9
Farm,753,16,753641633,Wrothgarian Mountains,4
Farm,215,425,2150342556,Kairou,7
Farm,747,316,7478431686,Lainlyn,5
Farm,273,102,27311810274,Ilessan Hills,2
Farm,521,94,521069473,Dwynnen,1
Farm,936,346,9363534638,Totambu,5
Farm,213,218,2136321826,Daggerfall,1
Farm,973,368,97312536822,Mournoth,5
Farm,922,19,922741972,Wrothgarian Mountains,4
Farm,434,472,4347447252,Bergama,8
Farm,168,485,1686148564,Abibon-gora,7
Farm,265,450,26574450105,Myrkwasa,7
Farm,672,62,672596245,Koegria,4
Farm,307,10,3076910114,Ykalon,2
Farm,308,46,308224626,Ykalon,1
Farm,132,143,13268143125,Glenpoint,1
Farm,534,412,5347841282,Alik'r Desert,8
Farm,600,85,6006585110,Kambria,1
Farm,885,445,8854544586,Ephesus,4
Farm,880,410,88011941005,Dragontail Mountains,4
Farm,631,471,6311347163,Dak'fron,9
Farm,517,86,517768664,Dwynnen,1
Farm,653,433,6536943361,Santaki,4
Farm,448,44,448734467,Urvaius,1
Farm,987,141,9876414159,Wrothgarian Mountains,4
Farm,777,373,7773537328,Totambu,5
Farm,921,189,9210318965,Wrothgarian Mountains,4
Farm,463,143,46312314376,Anticlere,1
Farm,83,93,831199367,Glenumbra Moors,1
Farm,884,26,884762631,Wrothgarian Mountains,4
Farm,301,433,30120433118,Myrkwasa,8
Farm,208,40,208724056,Northmoor,1
Farm,951,352,9510435212,Mournoth,5
Farm,491,78,4911167803,Dwynnen,1
Farm,377,430,3775543061,Alik'r Desert,8
Farm,323,179,32346179101,Shalgora,1
Farm,735,425,7355542568,Dragontail Mountains,4
Farm,455,401,45511340154,Ayasofya,8
Farm,873,39,873693954,Wrothgarian Mountains,4
Farm,421,475,4212347526,Bergama,8
Farm,327,183,3274518386,Shalgora,1
Farm,516,78,516157823,Dwynnen,1
Farm,914,440,9142644056,Ephesus,4
Farm,613,64,6131136400,Kambria,1
Farm,259,113,25960113118,Ilessan Hills,3
Farm,714,307,7142330772,Lainlyn,5
Farm,973,263,97310026331,Wayrest,1
Farm,453,99,453149974,Urvaius,1
Farm,532,90,53212290105,Dwynnen,1
Farm,504,64,504506442,Dwynnen,1
Farm,205,19,205441970,Northmoor,1
Farm,643,307,6430130714,Dragontail Mountains,4
Farm,559,98,55910898105,Dwynnen,1
Farm,858,338,8588733897,Totambu,5
Farm,302,160,3024216040,Shalgora,1
Farm,916,370,91654370124,Totambu,5
Farm,179,73,179427369,Glenpoint,3
Farm,404,442,4049344259,Alik'r Desert,8
Farm,339,497,3392749752,Alik'r Desert,8
Farm,570,77,570647769,Kambria,1
Farm,803,33,803643313,Wrothgarian Mountains,4
Farm,781,412,7816041269,Dragontail Mountains,4
Farm,967,361,9675536176,Mournoth,5
Farm,184,109,18412710963,Glenpoint,3
Farm,461,126,4616812674,Urvaius,1
Farm,530,357,5305635774,Tigonus,7
Farm,904,318,90411131860,Mournoth,5
Farm,251,108,2512710842,Ilessan Hills,3
Farm,244,175,2447817551,Daggerfall,1
Farm,633,427,6336542756,Santaki,8
Farm,540,84,540468474,Dwynnen,1
Farm,263,74,2631047463,Ilessan Hills,1
Farm,581,332,5811833205,Tigonus,7
Farm,440,55,4401025593,Urvaius,1
Farm,157,127,1576912778,Glenpoint,3
Farm,375,63,3751226356,Daenia,1
Farm,168,472,1688247236,Abibon-gora,7
Farm,727,379,72711637954,Dragontail Mountains,4
Farm,904,336,9046133672,Totambu,5
Farm,568,352,5685135267,Tigonus,7
Farm,405,166,4054416696,Anticlere,1
Farm,487,342,4875234270,Tigonus,6
Farm,891,219,89165219119,Wayrest,1
Farm,527,374,5275137483,Ayasofya,7
Farm,767,341,76710434169,Totambu,5
Farm,672,303,6724530367,Lainlyn,5
Farm,867,144,8676914483,Orsinium Area,4
Farm,548,390,5489339038,Alik'r Desert,8
Farm,224,127,224122127109,Glenpoint,3
Farm,757,314,7574631487,Lainlyn,5
Farm,546,10,546781046,Phrygias,1
Farm,217,88,217678883,Ilessan Hills,3
Farm,295,138,2953613887,Shalgora,3
Farm,863,51,863455156,Wrothgarian Mountains,4
Farm,833,300,83356300101,Satakalaam,5
Farm,795,192,7955219267,Menevia,1
Farm,599,327,5997632759,Dragontail Mountains,4
Farm,934,431,93410143165,Dragontail Mountains,4
Farm,922,22,922642299,Wrothgarian Mountains,4
Farm,176,35,176423586,Northmoor,1
Farm,905,335,90510933555,Totambu,5
Farm,496,121,4965412152,Urvaius,1
Farm,156,207,1565420733,Daggerfall,1
Farm,590,109,590127109120,Bhoriane,1
Farm,131,202,13112520259,Daggerfall,1
Farm,802,332,8027333254,Totambu,5
Farm,694,281,6946028172,Lainlyn,5
Farm,668,433,6681243361,Dragontail Mountains,4
Farm,329,61,329606187,Ilessan Hills,1
Farm,87,92,87649295,Glenumbra Moors,1
Farm,646,167,6466316758,Isle of Balfiera,1
